,taskset,name,wcet,wcet_high,period,criticality
922,46,T2,15.081379873376028,30.162759746752055,925,HI
923,46,T3,34.60158441562268,34.60158441562268,450,LO
924,46,T4,27.54697344574505,27.54697344574505,700,LO
925,46,T5,11.192109623003942,11.192109623003942,75,LO
926,46,T6,27.135420323077163,54.270840646154326,800,HI
927,46,T7,30.885600797281924,30.885600797281924,475,LO
928,46,T8,1.818395955158103,3.636791910316206,400,HI
929,46,T9,7.932458590598677,15.864917181197354,725,HI
930,46,T10,13.037261370660248,26.074522741320497,975,HI
931,46,T11,5.973767123174497,11.947534246348994,150,HI
932,46,T12,0.05056584825462243,0.10113169650924486,25,HI
933,46,T13,2.9076905807591547,2.9076905807591547,525,LO
934,46,T14,24.07441559997988,24.07441559997988,825,LO
935,46,T15,6.8566451308497,13.7132902616994,375,HI
936,46,T16,10.323401456475112,20.646802912950225,400,HI
937,46,T17,0.44691808878408457,0.8938361775681691,850,HI
938,46,T18,12.478535433294592,12.478535433294592,875,LO
939,46,T19,19.26946527177651,19.26946527177651,1000,LO
940,47,T0,3.3572069740007593,6.714413948001519,275,HI
941,47,T1,1.8558677103727854,1.8558677103727854,125,LO
942,47,T2,16.893789468625016,33.78757893725003,950,HI
943,47,T3,3.7182814469088274,7.436562893817655,950,HI
944,47,T4,19.820219044855513,19.820219044855513,475,LO
945,47,T5,1.1611489142181686,1.1611489142181686,50,LO
946,47,T6,7.29080148511195,14.5816029702239,225,HI
947,47,T7,43.564742562387515,87.12948512477503,800,HI
948,47,T8,2.017573397448966,2.017573397448966,275,LO
949,47,T9,15.59611004202252,15.59611004202252,625,LO
950,47,T10,21.978893623495924,43.95778724699185,450,HI
951,47,T11,12.654152209031622,12.654152209031622,100,LO
952,47,T12,6.940205595299087,6.940205595299087,600,LO
953,47,T13,23.987895444083904,47.97579088816781,875,HI
954,47,T14,3.6189245791657845,7.237849158331569,650,HI
955,47,T15,2.1769412223544857,2.1769412223544857,575,LO
956,47,T16,35.84471073471337,35.84471073471337,225,LO
957,47,T17,40.21601486632812,80.43202973265625,750,HI
958,47,T18,16.563556711943,16.563556711943,1000,LO
959,47,T19,1.0451184569587437,2.0902369139174874,75,HI
960,48,T0,19.845659001259474,19.845659001259474,675,LO
961,48,T1,90.58412012185775,181.1682402437155,800,HI
962,48,T2,5.949948916373482,5.949948916373482,900,LO
963,48,T3,10.450917033800136,20.901834067600273,525,HI
964,48,T4,15.746671348660058,31.493342697320116,400,HI
965,48,T5,3.621556692353367,7.243113384706734,575,HI
966,48,T6,10.228238013681572,10.228238013681572,675,LO
967,48,T7,21.42462792218279,21.42462792218279,450,LO
968,48,T8,11.59691942938606,11.59691942938606,275,LO
969,48,T9,1.8828492580827554,3.7656985161655108,25,HI
970,48,T10,46.26843471636751,46.26843471636751,375,LO
971,48,T11,11.579727526291917,11.579727526291917,400,LO
972,48,T12,32.13561697370084,64.27123394740168,675,HI
973,48,T13,16.706320074667506,33.41264014933501,1000,HI
974,48,T14,12.31361795102433,12.31361795102433,600,LO
975,48,T15,2.591180940598335,5.18236188119667,150,HI
976,48,T16,4.067311260384482,8.134622520768964,250,HI
977,48,T17,2.186975631217983,4.373951262435966,250,HI
978,48,T18,2.88954335316441,5.77908670632882,275,HI
979,48,T19,4.116802188935525,8.23360437787105,275,HI
980,49,T0,4.6472236690939255,9.294447338187851,350,HI
981,49,T1,54.13367994066623,108.26735988133245,525,HI
982,49,T2,5.386844809851979,5.386844809851979,325,LO
983,49,T3,22.53758725606099,45.07517451212198,300,HI
984,49,T4,4.986266291118557,9.972532582237115,800,HI
985,49,T5,47.28561277158452,94.57122554316904,825,HI
986,49,T6,2.064474132278904,4.128948264557808,200,HI
987,49,T7,83.79313075794128,83.79313075794128,675,LO
988,49,T8,3.5994412431348097,3.5994412431348097,700,LO
989,49,T9,2.098161761411084,2.098161761411084,225,LO
990,49,T10,4.919880762367587,4.919880762367587,875,LO
991,49,T11,2.980282963840411,5.960565927680822,250,HI
992,49,T12,54.63463216172445,109.2692643234489,700,HI
993,49,T13,2.9062497854969447,2.9062497854969447,250,LO
994,49,T14,1.7440415969355545,1.7440415969355545,25,LO
995,49,T15,23.5821809195019,23.5821809195019,600,LO
996,49,T16,4.273705656740639,4.273705656740639,800,LO
997,49,T17,11.785219267989756,11.785219267989756,575,LO
998,49,T18,0.49166549279341526,0.49166549279341526,200,LO
999,49,T19,3.4853839048960347,3.4853839048960347,100,LO
1000,50,T0,3.422893965820717,6.845787931641434,50,HI
1001,50,T1,0.8122121288288681,0.8122121288288681,75,LO
1002,50,T2,8.917854580470202,8.917854580470202,525,LO
1003,50,T3,4.572761495544508,4.572761495544508,200,LO
1004,50,T4,0.08994377115519869,0.17988754231039739,100,HI
1005,50,T5,2.8129623062505438,2.8129623062505438,800,LO
1006,50,T6,4.705727174729024,9.411454349458047,650,HI
1007,50,T7,118.12043947985751,118.12043947985751,900,LO
1008,50,T8,21.270423528678727,42.54084705735745,550,HI
1009,50,T9,8.658878619431114,8.658878619431114,225,LO
1010,50,T10,12.208246978107686,12.208246978107686,325,LO
1011,50,T11,0.489617552171942,0.979235104343884,50,HI
1012,50,T12,7.412017930173209,14.824035860346418,650,HI
1013,50,T13,53.222912184462714,53.222912184462714,650,LO
1014,50,T14,0.6264809753472822,0.6264809753472822,175,LO
1015,50,T15,76.33477186106512,76.33477186106512,925,LO
1016,50,T16,13.803561354066957,27.607122708133915,300,HI
1017,50,T17,17.273917762155367,17.273917762155367,725,LO
1018,50,T18,1.9803831747610663,1.9803831747610663,400,LO
1019,50,T19,38.5263354019046,77.0526708038092,650,HI
1020,51,T0,11.000907661315896,22.001815322631792,1000,HI
1021,51,T1,5.097217925729947,10.194435851459893,200,HI
1022,51,T2,10.360320542413954,20.720641084827907,375,HI
1023,51,T3,80.96129522807027,80.96129522807027,750,LO
1024,51,T4,6.485713478681671,6.485713478681671,825,LO
1025,51,T5,3.277575080420794,3.277575080420794,525,LO
1026,51,T6,17.882598207168435,17.882598207168435,375,LO
1027,51,T7,29.79526741501013,59.59053483002026,700,HI
1028,51,T8,4.094375414678386,8.188750829356772,375,HI
1029,51,T9,0.19559861412839497,0.39119722825678993,900,HI
1030,51,T10,5.446723857953542,10.893447715907085,150,HI
1031,51,T11,13.7826167750281,27.5652335500562,400,HI
1032,51,T12,35.43825760557864,70.87651521115728,800,HI
1033,51,T13,8.623947933111868,17.247895866223736,725,HI
1034,51,T14,33.13485077882062,66.26970155764124,950,HI
1035,51,T15,34.09356931993305,34.09356931993305,425,LO
1036,51,T16,15.071350075937412,15.071350075937412,525,LO
1037,51,T17,24.04662222193643,24.04662222193643,450,LO
1038,51,T18,12.825385440992196,25.650770881984393,450,HI
1039,51,T19,47.79225236555229,47.79225236555229,800,LO
1040,52,T0,7.623596976890471,7.623596976890471,175,LO
1041,52,T1,4.5504572756403405,4.5504572756403405,200,LO
1042,52,T2,46.621042716274616,46.621042716274616,775,LO
1043,52,T3,55.23861287067894,110.47722574135788,925,HI
1044,52,T4,4.73879702132124,9.47759404264248,750,HI
1045,52,T5,5.568202308024277,11.136404616048553,525,HI
1046,52,T6,23.03870798932547,23.03870798932547,275,LO
1047,52,T7,17.473748342052684,34.94749668410537,725,HI
1048,52,T8,20.09840684781886,40.19681369563772,525,HI
1049,52,T9,1.9002443133663642,1.9002443133663642,50,LO
1050,52,T10,0.7922085173151322,0.7922085173151322,50,LO
1051,52,T11,25.075450239509543,25.075450239509543,300,LO
1052,52,T12,39.60130802384576,79.20261604769152,775,HI
1053,52,T13,1.3434329632759403,2.6868659265518806,125,HI
1054,52,T14,22.894112977835857,45.78822595567171,775,HI
1055,52,T15,3.204968240709924,6.409936481419848,525,HI
1056,52,T16,1.9037410287876013,1.9037410287876013,125,LO
1057,52,T17,45.23939830461565,90.4787966092313,875,HI
1058,52,T18,5.931466224643897,11.862932449287793,550,HI
1059,52,T19,8.568628005714675,17.13725601142935,225,HI
1060,53,T0,14.224489709495247,28.448979418990493,500,HI
1061,53,T1,26.310510617736302,52.621021235472604,625,HI
1062,53,T2,9.920951327933745,9.920951327933745,225,LO
1063,53,T3,5.066917021669232,5.066917021669232,275,LO
1064,53,T4,8.463445384823064,16.92689076964613,700,HI
1065,53,T5,12.21678639570223,24.43357279140446,1000,HI
1066,53,T6,5.477547591537974,5.477547591537974,650,LO
1067,53,T7,6.273545062891947,12.547090125783894,625,HI
1068,53,T8,31.008598745755002,62.017197491510004,825,HI
1069,53,T9,57.47165156982496,57.47165156982496,850,LO
1070,53,T10,7.8196099668391135,7.8196099668391135,1000,LO
1071,53,T11,3.375871013115306,3.375871013115306,200,LO
1072,53,T12,30.532820337888623,30.532820337888623,1000,LO
1073,53,T13,49.47259358707255,98.9451871741451,400,HI
1074,53,T14,39.152792696043996,39.152792696043996,725,LO
1075,53,T15,1.1197876902869184,2.2395753805738368,75,HI
1076,53,T16,22.660955960042337,45.32191192008467,550,HI
1077,53,T17,1.0892320326489557,2.1784640652979115,25,HI
1078,53,T18,23.039337700124058,23.039337700124058,800,LO
1079,53,T19,56.10748579939094,112.21497159878189,975,HI
1080,54,T0,7.868451619598346,15.736903239196693,275,HI
1081,54,T1,7.7558657893743,7.7558657893743,850,LO
1082,54,T2,0.15669845220994683,0.31339690441989365,875,HI
1083,54,T3,9.195100664984569,9.195100664984569,300,LO
1084,54,T4,15.695160882012457,31.390321764024915,525,HI
1085,54,T5,51.6733195747926,51.6733195747926,1000,LO
1086,54,T6,14.402813293594996,14.402813293594996,300,LO
1087,54,T7,2.4380139148598627,4.8760278297197255,350,HI
1088,54,T8,16.30963686936473,16.30963686936473,400,LO
1089,54,T9,0.8813293317146254,1.7626586634292507,225,HI
1090,54,T10,43.435769358903976,43.435769358903976,850,LO
1091,54,T11,12.993517109613814,25.987034219227628,275,HI
1092,54,T12,10.837268725481307,21.674537450962614,225,HI
1093,54,T13,15.758389881306728,15.758389881306728,550,LO
1094,54,T14,0.7281731187476631,0.7281731187476631,125,LO
1095,54,T15,4.0664496460737665,4.0664496460737665,475,LO
1096,54,T16,12.389060805229251,12.389060805229251,125,LO
1097,54,T17,20.892793670658843,41.78558734131769,250,HI
1098,54,T18,3.3727453271723924,3.3727453271723924,525,LO
1099,54,T19,53.652592077465414,107.30518415493083,750,HI
1100,55,T0,0.0935658352380353,0.1871316704760706,275,HI
1101,55,T1,38.485782029067565,76.97156405813513,800,HI
1102,55,T2,93.51612232880427,93.51612232880427,825,LO
1103,55,T3,5.899274649887778,5.899274649887778,175,LO
1104,55,T4,8.934335293587974,8.934335293587974,500,LO
1105,55,T5,11.161387090303307,11.161387090303307,875,LO
1106,55,T6,33.19663287109978,66.39326574219956,725,HI
1107,55,T7,0.7690906691778104,0.7690906691778104,950,LO
1108,55,T8,5.0171905621416935,10.034381124283387,200,HI
1109,55,T9,7.100506477986576,14.201012955973152,350,HI
1110,55,T10,100.353981783174,200.707963566348,725,HI
1111,55,T11,8.7170443077296,8.7170443077296,875,LO
1112,55,T12,9.895091793468785,9.895091793468785,425,LO
1113,55,T13,2.1627328720788577,2.1627328720788577,125,LO
1114,55,T14,45.49066870665733,90.98133741331466,850,HI
1115,55,T15,45.12115321615968,90.24230643231937,675,HI
1116,55,T16,0.2456185828084441,0.4912371656168882,350,HI
1117,55,T17,11.564550099646876,23.129100199293752,375,HI
1118,55,T18,3.995941156148296,3.995941156148296,300,LO
1119,55,T19,16.621692610589683,16.621692610589683,600,LO
1120,56,T0,5.301824319032922,10.603648638065843,300,HI
1121,56,T1,1.4024826936922667,1.4024826936922667,875,LO
1122,56,T2,0.35548305129293745,0.7109661025858749,275,HI
1123,56,T3,4.019679337754376,8.039358675508751,225,HI
1124,56,T4,1.4406166947913772,1.4406166947913772,25,LO
1125,56,T5,0.09363710668143232,0.09363710668143232,100,LO
1126,56,T6,43.310533346727546,86.62106669345509,475,HI
1127,56,T7,0.23401878096026285,0.23401878096026285,925,LO
1128,56,T8,21.759006151538017,21.759006151538017,375,LO
1129,56,T9,0.5666911506691421,1.1333823013382842,425,HI
1130,56,T10,4.378195548282426,8.756391096564853,100,HI
1131,56,T11,1.0389659466344985,1.0389659466344985,850,LO
1132,56,T12,1.999181637997141,3.998363275994282,550,HI
1133,56,T13,6.749397510985661,13.498795021971322,250,HI
1134,56,T14,1.8476821551713651,1.8476821551713651,325,LO
1135,56,T15,7.697696925837894,7.697696925837894,425,LO
1136,56,T16,8.086604028662665,16.17320805732533,225,HI
1137,56,T17,21.223653966507314,21.223653966507314,125,LO
1138,56,T18,13.964058756136419,27.928117512272838,200,HI
1139,56,T19,9.653859022747403,9.653859022747403,125,LO
1140,57,T0,25.08948663638928,25.08948663638928,600,LO
1141,57,T1,4.2081855028788695,4.2081855028788695,200,LO
1142,57,T2,7.915102284588826,7.915102284588826,800,LO
1143,57,T3,19.1120690236035,19.1120690236035,425,LO
1144,57,T4,4.300722374927485,4.300722374927485,125,LO
1145,57,T5,23.235959308205544,23.235959308205544,1000,LO
1146,57,T6,22.559461863237814,22.559461863237814,825,LO
1147,57,T7,1.9144892430129956,3.8289784860259912,200,HI
1148,57,T8,56.18087620372183,112.36175240744366,675,HI
1149,57,T9,17.188376416029996,17.188376416029996,650,LO
1150,57,T10,4.950549399745344,9.901098799490688,575,HI
1151,57,T11,0.693449023884582,1.386898047769164,25,HI
1152,57,T12,9.253874167346376,9.253874167346376,800,LO
1153,57,T13,28.129257527324757,28.129257527324757,375,LO
1154,57,T14,15.679797656098032,15.679797656098032,650,LO
1155,57,T15,27.420028513509287,27.420028513509287,325,LO
1156,57,T16,1.8359003807191965,3.671800761438393,425,HI
1157,57,T17,3.6703212920565242,7.3406425841130485,75,HI
1158,57,T18,32.986634415563096,32.986634415563096,525,LO
1159,57,T19,28.248370688018543,56.496741376037086,925,HI
1160,58,T0,14.192628372123508,28.385256744247016,225,HI
1161,58,T1,3.995474265879867,3.995474265879867,950,LO
1162,58,T2,13.47570434440134,26.95140868880268,850,HI
1163,58,T3,47.92705249938691,47.92705249938691,425,LO
1164,58,T4,35.271785239461714,35.271785239461714,925,LO
1165,58,T5,7.991842099951377,15.983684199902754,950,HI
1166,58,T6,13.751658258005662,27.503316516011324,700,HI
1167,58,T7,31.80030345199101,63.60060690398202,375,HI
1168,58,T8,12.13295251545875,24.2659050309175,900,HI
1169,58,T9,27.6566299480173,55.3132598960346,725,HI
1170,58,T10,19.305155900065355,38.61031180013071,925,HI
1171,58,T11,14.707630922922238,14.707630922922238,175,LO
1172,58,T12,27.259562173953952,54.519124347907905,775,HI
1173,58,T13,6.0310784542793,12.0621569085586,375,HI
1174,58,T14,24.323776986365882,24.323776986365882,575,LO
1175,58,T15,3.7495375057775773,3.7495375057775773,775,LO
1176,58,T16,2.485903761143023,4.971807522286046,100,HI
1177,58,T17,0.08153129432625153,0.16306258865250306,50,HI
1178,58,T18,3.369385757016646,3.369385757016646,125,LO
1179,58,T19,20.12339600278169,40.24679200556338,450,HI
1180,59,T0,24.23424199118962,24.23424199118962,400,LO
1181,59,T1,33.53279627303776,33.53279627303776,575,LO
1182,59,T2,0.185843147143544,0.371686294287088,575,HI
1183,59,T3,62.402928176374765,124.80585635274953,625,HI
1184,59,T4,1.1966288218201004,1.1966288218201004,400,LO
1185,59,T5,1.38235615333262,1.38235615333262,200,LO
1186,59,T6,52.97952820655996,105.95905641311992,700,HI
1187,59,T7,1.885118983930667,3.770237967861334,900,HI
1188,59,T8,0.12077048032797383,0.24154096065594766,25,HI
1189,59,T9,0.12019760964537135,0.2403952192907427,25,HI
1190,59,T10,40.03439441557865,80.0687888311573,875,HI
1191,59,T11,7.052260348525503,14.104520697051006,975,HI
1192,59,T12,0.29235326751352875,0.29235326751352875,25,LO
1193,59,T13,17.524027148981954,17.524027148981954,425,LO
1194,59,T14,51.947494385022495,103.89498877004499,1000,HI
1195,59,T15,0.1284016772354027,0.2568033544708054,25,HI
1196,59,T16,8.443489059449819,16.886978118899638,100,HI
1197,59,T17,54.5138889060688,54.5138889060688,800,LO
1198,59,T18,8.940409350870079,17.880818701740157,325,HI
1199,59,T19,22.287827418233963,22.287827418233963,550,LO
1200,60,T0,3.1379227353927286,3.1379227353927286,425,LO
1201,60,T1,4.523301748497777,9.046603496995553,600,HI
1202,60,T2,31.973773999748435,63.94754799949687,950,HI
1203,60,T3,6.526708083041122,6.526708083041122,700,LO
1204,60,T4,1.5476743175783014,1.5476743175783014,150,LO
1205,60,T5,0.8288093175335853,1.6576186350671707,75,HI
1206,60,T6,6.271315885772339,6.271315885772339,725,LO
1207,60,T7,14.099636241779766,14.099636241779766,200,LO
1208,60,T8,22.129812530503237,22.129812530503237,475,LO
1209,60,T9,5.713191484670024,5.713191484670024,775,LO
1210,60,T10,4.563528130986947,4.563528130986947,375,LO
1211,60,T11,16.67773955530066,16.67773955530066,350,LO
1212,60,T12,18.933187387948323,18.933187387948323,625,LO
1213,60,T13,8.825300281782466,8.825300281782466,200,LO
1214,60,T14,5.7929207662193445,5.7929207662193445,100,LO
1215,60,T15,148.67312831548767,297.34625663097535,675,HI
1216,60,T16,14.838824062199508,29.677648124399017,550,HI
1217,60,T17,10.580145027122704,10.580145027122704,650,LO
1218,60,T18,1.1312033913865742,1.1312033913865742,100,LO
1219,60,T19,5.671947648641484,5.671947648641484,275,LO
1220,61,T0,13.23625096907558,26.47250193815116,275,HI
1221,61,T1,0.5616761470517734,1.1233522941035468,25,HI
1222,61,T2,8.824976192541467,8.824976192541467,125,LO
1223,61,T3,4.177472888554598,8.354945777109196,50,HI
1224,61,T4,11.662212474922883,23.324424949845767,750,HI
1225,61,T5,19.25499976418035,19.25499976418035,550,LO
1226,61,T6,19.785659341514275,19.785659341514275,550,LO
1227,61,T7,2.637695941636309,5.275391883272618,675,HI
1228,61,T8,17.86314167142081,17.86314167142081,975,LO
1229,61,T9,5.771913437334712,5.771913437334712,475,LO
1230,61,T10,5.089496281243979,10.178992562487958,75,HI
1231,61,T11,11.997573524883638,11.997573524883638,325,LO
1232,61,T12,83.94812834229404,83.94812834229404,925,LO
1233,61,T13,1.1831270402288512,1.1831270402288512,75,LO
1234,61,T14,13.691588915668312,13.691588915668312,375,LO
1235,61,T15,3.2214429415149057,3.2214429415149057,525,LO
1236,61,T16,82.03416689220164,82.03416689220164,975,LO
1237,61,T17,5.156729727730195,5.156729727730195,625,LO
1238,61,T18,0.6641285261211481,0.6641285261211481,175,LO
1239,61,T19,1.8914689825697313,3.7829379651394626,450,HI
1240,62,T0,3.6928422055097387,7.3856844110194775,200,HI
1241,62,T1,8.022979782118501,8.022979782118501,700,LO
1242,62,T2,2.8511040670734844,2.8511040670734844,300,LO
1243,62,T3,7.585811913482046,15.171623826964092,325,HI
1244,62,T4,7.550204257353965,15.10040851470793,300,HI
1245,62,T5,30.563381735656463,30.563381735656463,850,LO
1246,62,T6,12.077891149153185,12.077891149153185,275,LO
1247,62,T7,17.803955428426388,17.803955428426388,1000,LO
1248,62,T8,7.803075489751277,7.803075489751277,300,LO
1249,62,T9,20.86441601129156,41.72883202258312,425,HI
1250,62,T10,18.38333863604391,18.38333863604391,400,LO
1251,62,T11,5.390735497728494,5.390735497728494,200,LO
1252,62,T12,75.63793162110136,151.27586324220272,750,HI
1253,62,T13,0.7475624033192463,1.4951248066384926,200,HI
1254,62,T14,61.759169315956186,123.51833863191237,850,HI
1255,62,T15,15.47713253134373,30.95426506268746,925,HI
1256,62,T16,30.424468107921047,60.848936215842095,675,HI
1257,62,T17,45.119568364118805,90.23913672823761,1000,HI
1258,62,T18,4.782518838295202,4.782518838295202,100,LO
1259,62,T19,4.296323933881809,4.296323933881809,125,LO
1260,63,T0,34.040548960719676,34.040548960719676,500,LO
1261,63,T1,12.881219246437023,25.762438492874047,125,HI
1262,63,T2,32.5011228676296,32.5011228676296,725,LO
1263,63,T3,1.8999539755769,3.7999079511538,875,HI
1264,63,T4,5.542712021606877,11.085424043213754,400,HI
1265,63,T5,10.755505006309951,10.755505006309951,75,LO
1266,63,T6,5.030472656798151,10.060945313596301,275,HI
1267,63,T7,5.408986239660973,5.408986239660973,400,LO
1268,63,T8,4.273318365865769,8.546636731731539,300,HI
1269,63,T9,17.48030265928052,17.48030265928052,1000,LO
1270,63,T10,10.465035085846,20.930070171692,700,HI
1271,63,T11,0.29485074763953634,0.5897014952790727,25,HI
1272,63,T12,38.614044163513405,38.614044163513405,850,LO
1273,63,T13,12.597257618607705,25.19451523721541,625,HI
1274,63,T14,0.5456791006316054,0.5456791006316054,175,LO
1275,63,T15,0.36184653946051415,0.36184653946051415,25,LO
1276,63,T16,2.0346401069761693,2.0346401069761693,75,LO
1277,63,T17,7.176689010193395,7.176689010193395,550,LO
1278,63,T18,43.62103736275673,43.62103736275673,875,LO
1279,63,T19,45.83673849066375,91.6734769813275,750,HI
1280,64,T0,0.6969768427348783,1.3939536854697565,25,HI
1281,64,T1,9.251546941664113,18.503093883328226,700,HI
1282,64,T2,43.160561658455286,86.32112331691057,350,HI
1283,64,T3,0.21726506104331744,0.4345301220866349,25,HI
1284,64,T4,11.495970095437865,22.99194019087573,175,HI
1285,64,T5,13.30660070132185,26.6132014026437,550,HI
1286,64,T6,0.4891121472996862,0.9782242945993724,200,HI
1287,64,T7,12.280308825920926,12.280308825920926,575,LO
1288,64,T8,7.800144303284079,15.600288606568158,75,HI
1289,64,T9,12.976439706047815,12.976439706047815,700,LO
1290,64,T10,49.79141888252871,99.58283776505742,500,HI
1291,64,T11,6.162725754314547,12.325451508629094,900,HI
1292,64,T12,7.822920049838173,7.822920049838173,175,LO
1293,64,T13,8.722726878285583,17.445453756571165,500,HI
1294,64,T14,2.0349875457681437,2.0349875457681437,200,LO
1295,64,T15,0.6859399444615021,0.6859399444615021,50,LO
1296,64,T16,24.199122680721764,48.39824536144353,700,HI
1297,64,T17,14.817197347549472,14.817197347549472,850,LO
1298,64,T18,1.6764509102272618,1.6764509102272618,800,LO
1299,64,T19,7.7176590300508945,7.7176590300508945,175,LO
1300,65,T0,1.9368917396253793,3.8737834792507586,50,HI
1301,65,T1,10.940264648714102,10.940264648714102,625,LO
1302,65,T2,0.4149770108338502,0.4149770108338502,450,LO
1303,65,T3,94.21600217226684,94.21600217226684,800,LO
1304,65,T4,0.5307435804479732,0.5307435804479732,50,LO
1305,65,T5,64.06497286954963,64.06497286954963,925,LO
1306,65,T6,25.221199037386178,50.442398074772356,850,HI
1307,65,T7,0.24782558904129226,0.24782558904129226,550,LO
1308,65,T8,13.799674509059445,27.59934901811889,300,HI
1309,65,T9,31.49557308150739,62.99114616301478,375,HI
1310,65,T10,1.9661741893925915,3.932348378785183,150,HI
1311,65,T11,30.658462975420044,61.31692595084009,575,HI
1312,65,T12,67.87578724597023,135.75157449194046,950,HI
1313,65,T13,9.796518750879207,19.593037501758413,550,HI
1314,65,T14,7.575620086461279,15.151240172922558,625,HI
1315,65,T15,34.5913034604828,34.5913034604828,875,LO
1316,65,T16,9.391342339480534,9.391342339480534,400,LO
1317,65,T17,2.0877048877986484,4.175409775597297,100,HI
1318,65,T18,2.90267690556896,5.80535381113792,175,HI
1319,65,T19,6.2994681712216005,12.598936342443201,375,HI
1320,66,T0,32.108366730017984,64.21673346003597,525,HI
1321,66,T1,13.279152297774488,13.279152297774488,500,LO
1322,66,T2,17.21095857458597,17.21095857458597,225,LO
1323,66,T3,8.434829732942518,16.869659465885036,600,HI
1324,66,T4,9.266895381454932,9.266895381454932,450,LO
1325,66,T5,7.165266759009858,14.330533518019717,250,HI
1326,66,T6,36.5888752807069,36.5888752807069,525,LO
1327,66,T7,2.3424983711100382,4.6849967422200764,950,HI
1328,66,T8,1.9658996684595975,3.931799336919195,100,HI
1329,66,T9,17.652605328593314,35.30521065718663,700,HI
1330,66,T10,0.2166500383692968,0.4333000767385936,25,HI
1331,66,T11,121.23007861157704,121.23007861157704,950,LO
1332,66,T12,0.5690887728592858,1.1381775457185717,125,HI
1333,66,T13,4.282368804883112,4.282368804883112,325,LO
1334,66,T14,13.711089461431142,27.422178922862283,300,HI
1335,66,T15,4.118566063971429,8.237132127942859,250,HI
1336,66,T16,19.035751762794135,38.07150352558827,475,HI
1337,66,T17,0.569352225390585,1.13870445078117,625,HI
1338,66,T18,9.244009467446988,9.244009467446988,100,LO
1339,66,T19,5.6857964134192285,11.371592826838457,975,HI
1340,67,T0,2.105466380562457,4.210932761124914,25,HI
1341,67,T1,12.777132235717215,12.777132235717215,800,LO
1342,67,T2,0.40266531602073663,0.40266531602073663,75,LO
1343,67,T3,14.60591492329344,29.21182984658688,500,HI
1344,67,T4,0.3786802463425831,0.7573604926851663,50,HI
1345,67,T5,11.15079161531704,11.15079161531704,875,LO
1346,67,T6,2.090660015021295,2.090660015021295,575,LO
1347,67,T7,1.6231134822643156,1.6231134822643156,550,LO
1348,67,T8,8.06877643598423,8.06877643598423,975,LO
1349,67,T9,6.081743698255093,12.163487396510186,425,HI
1350,67,T10,3.4720452414594623,3.4720452414594623,425,LO
1351,67,T11,15.881591637119183,31.763183274238365,775,HI
1352,67,T12,38.900766136086204,38.900766136086204,375,LO
1353,67,T13,46.987085042353144,46.987085042353144,950,LO
1354,67,T14,4.733179310077213,4.733179310077213,100,LO
1355,67,T15,14.032587003800788,28.065174007601577,400,HI
1356,67,T16,14.661820975426037,14.661820975426037,200,LO
1357,67,T17,16.26280713840636,16.26280713840636,500,LO
1358,67,T18,52.50216175569126,52.50216175569126,550,LO
1359,67,T19,8.780685672857805,8.780685672857805,175,LO
1360,68,T0,71.10888167187434,71.10888167187434,800,LO
1361,68,T1,12.702214466716516,25.40442893343303,750,HI
1362,68,T2,5.377296115518204,5.377296115518204,400,LO
1363,68,T3,15.859788869285547,15.859788869285547,775,LO
1364,68,T4,3.0865895164710473,3.0865895164710473,375,LO
1365,68,T5,17.669879437211133,17.669879437211133,200,LO
1366,68,T6,0.6072497500316563,0.6072497500316563,975,LO
1367,68,T7,2.7494851345667564,2.7494851345667564,650,LO
1368,68,T8,2.9816001027981986,5.963200205596397,100,HI
1369,68,T9,54.67709179786806,109.35418359573612,1000,HI
1370,68,T10,10.559712587609448,21.119425175218897,150,HI
1371,68,T11,27.90385193480699,55.80770386961398,850,HI
1372,68,T12,33.167314001898426,33.167314001898426,450,LO
1373,68,T13,45.50142494890102,45.50142494890102,950,LO
1374,68,T14,2.6777062712739546,5.355412542547909,50,HI
1375,68,T15,30.298529576349353,60.597059152698705,675,HI
1376,68,T16,0.4673912103761838,0.9347824207523676,75,HI
1377,68,T17,6.917767949349224,6.917767949349224,225,LO
1378,68,T18,0.554167391245903,0.554167391245903,75,LO
1379,68,T19,3.5223082447557132,7.0446164895114265,525,HI
1380,69,T0,9.903037352694517,19.806074705389033,750,HI
1381,69,T1,33.46267341738765,66.9253468347753,225,HI
1382,69,T2,5.698322600715914,11.396645201431827,425,HI
1383,69,T3,11.67940171396057,23.35880342792114,425,HI
1384,69,T4,1.0929602654036445,1.0929602654036445,25,LO
1385,69,T5,0.734872237131784,1.469744474263568,75,HI
1386,69,T6,31.186808206784345,62.37361641356869,550,HI
1387,69,T7,0.8268807089239633,0.8268807089239633,250,LO
1388,69,T8,16.24299255697393,16.24299255697393,625,LO
1389,69,T9,3.904509868814615,7.80901973762923,300,HI
1390,69,T10,14.976702260340469,29.953404520680937,450,HI
1391,69,T11,17.52280653698556,17.52280653698556,950,LO
1392,69,T12,38.360836442765425,76.72167288553085,600,HI
1393,69,T13,8.920757754176044,17.84151550835209,325,HI
1394,69,T14,1.262329910518696,1.262329910518696,350,LO
1395,69,T15,72.65931953169677,72.65931953169677,900,LO
1396,69,T16,10.278867523598267,20.557735047196534,625,HI
1397,69,T17,7.694047017767429,7.694047017767429,275,LO
1398,69,T18,10.179651137098391,20.359302274196782,225,HI
